id,name,tax_payer_company/id,tax_payer_partner/id,withholding_calc_id/id,withholding_id/id,withholding_cate_product/id
R620,RETENCION 2% Renta Compra 323,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w47,withholding_odoo.4,withholding_odoo.category_10
R621,RETENCION 25% Renta Compra 325,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w48,withholding_odoo.4,withholding_odoo.category_11
R622,RETENCION 25% Renta Compra 325,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w48,withholding_odoo.4,withholding_odoo.category_11
R623,RETENCION 25% Renta Compra 325,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w48,withholding_odoo.4,withholding_odoo.category_11
R624,RETENCION 25% Renta Compra 325,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w48,withholding_odoo.4,withholding_odoo.category_11
R625,RETENCION 25% Renta Compra 325,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w48,withholding_odoo.4,withholding_odoo.category_11
R626,RETENCION 25% Renta Compra 325,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w48,withholding_odoo.4,withholding_odoo.category_11
R627,RETENCION 25% Renta Compra 325,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w48,withholding_odoo.4,withholding_odoo.category_11
R628,RETENCION 25% Renta Compra 325,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w48,withholding_odoo.4,withholding_odoo.category_11
R629,RETENCION 25% Renta Compra 325,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w48,withholding_odoo.4,withholding_odoo.category_11
R630,RETENCION 25% Renta Compra 325,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w48,withholding_odoo.4,withholding_odoo.category_11
R631,RETENCION 25% Renta Compra 325,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w48,withholding_odoo.4,withholding_odoo.category_11
R632,RETENCION 25% Renta Compra 325,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w48,withholding_odoo.4,withholding_odoo.category_11
R633,RETENCION 25% Renta Compra 325,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w48,withholding_odoo.4,withholding_odoo.category_11
R634,RETENCION 25% Renta Compra 325,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w48,withholding_odoo.4,withholding_odoo.category_11
R635,RETENCION 25% Renta Compra 325,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w48,withholding_odoo.4,withholding_odoo.category_11
R636,RETENCION 25% Renta Compra 325,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w48,withholding_odoo.4,withholding_odoo.category_11
R637,RETENCION 25% Renta Compra 327,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w49,withholding_odoo.4,withholding_odoo.category_12
R638,RETENCION 25% Renta Compra 327,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w49,withholding_odoo.4,withholding_odoo.category_12
R639,RETENCION 25% Renta Compra 327,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w49,withholding_odoo.4,withholding_odoo.category_12
R640,RETENCION 25% Renta Compra 327,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w49,withholding_odoo.4,withholding_odoo.category_12
R641,RETENCION 25% Renta Compra 327,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w49,withholding_odoo.4,withholding_odoo.category_12
R642,RETENCION 25% Renta Compra 327,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w49,withholding_odoo.4,withholding_odoo.category_12
R643,RETENCION 25% Renta Compra 327,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w49,withholding_odoo.4,withholding_odoo.category_12
R644,RETENCION 25% Renta Compra 327,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w49,withholding_odoo.4,withholding_odoo.category_12
R645,RETENCION 25% Renta Compra 327,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w49,withholding_odoo.4,withholding_odoo.category_12
R646,RETENCION 25% Renta Compra 327,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w49,withholding_odoo.4,withholding_odoo.category_12
R647,RETENCION 25% Renta Compra 327,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w49,withholding_odoo.4,withholding_odoo.category_12
R648,RETENCION 25% Renta Compra 327,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w49,withholding_odoo.4,withholding_odoo.category_12
R649,RETENCION 25% Renta Compra 327,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w49,withholding_odoo.4,withholding_odoo.category_12
R650,RETENCION 25% Renta Compra 327,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w49,withholding_odoo.4,withholding_odoo.category_12
R651,RETENCION 25% Renta Compra 327,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w49,withholding_odoo.4,withholding_odoo.category_12
R652,RETENCION 25% Renta Compra 327,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w49,withholding_odoo.4,withholding_odoo.category_12
R653,RETENCION 0% Renta Compra 328,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w50,withholding_odoo.4,withholding_odoo.category_13
R654,RETENCION 0% Renta Compra 328,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w50,withholding_odoo.4,withholding_odoo.category_13
R655,RETENCION 0% Renta Compra 328,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w50,withholding_odoo.4,withholding_odoo.category_13
R656,RETENCION 0% Renta Compra 328,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w50,withholding_odoo.4,withholding_odoo.category_13
R657,RETENCION 0% Renta Compra 328,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w50,withholding_odoo.4,withholding_odoo.category_13
R658,RETENCION 0% Renta Compra 328,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w50,withholding_odoo.4,withholding_odoo.category_13
R659,RETENCION 0% Renta Compra 328,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w50,withholding_odoo.4,withholding_odoo.category_13
R660,RETENCION 0% Renta Compra 328,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w50,withholding_odoo.4,withholding_odoo.category_13
R661,RETENCION 0% Renta Compra 328,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w50,withholding_odoo.4,withholding_odoo.category_13
R662,RETENCION 0% Renta Compra 328,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w50,withholding_odoo.4,withholding_odoo.category_13
R663,RETENCION 0% Renta Compra 328,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w50,withholding_odoo.4,withholding_odoo.category_13
R664,RETENCION 0% Renta Compra 328,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w50,withholding_odoo.4,withholding_odoo.category_13
R665,RETENCION 0% Renta Compra 328,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w50,withholding_odoo.4,withholding_odoo.category_13
R666,RETENCION 0% Renta Compra 328,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w50,withholding_odoo.4,withholding_odoo.category_13
R667,RETENCION 0% Renta Compra 328,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w50,withholding_odoo.4,withholding_odoo.category_13
R668,RETENCION 0% Renta Compra 328,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w50,withholding_odoo.4,withholding_odoo.category_13
R669,RETENCION 10% Renta Compra 333,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w51,withholding_odoo.4,withholding_odoo.category_15
R670,RETENCION 10% Renta Compra 333,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w51,withholding_odoo.4,withholding_odoo.category_15
R671,RETENCION 10% Renta Compra 333,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w51,withholding_odoo.4,withholding_odoo.category_15
R672,RETENCION 10% Renta Compra 333,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w51,withholding_odoo.4,withholding_odoo.category_15
R673,RETENCION 10% Renta Compra 333,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w51,withholding_odoo.4,withholding_odoo.category_15
R674,RETENCION 10% Renta Compra 333,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w51,withholding_odoo.4,withholding_odoo.category_15
R675,RETENCION 10% Renta Compra 333,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w51,withholding_odoo.4,withholding_odoo.category_15
R676,RETENCION 10% Renta Compra 333,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w51,withholding_odoo.4,withholding_odoo.category_15
R677,RETENCION 10% Renta Compra 333,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w51,withholding_odoo.4,withholding_odoo.category_15
R678,RETENCION 10% Renta Compra 333,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w51,withholding_odoo.4,withholding_odoo.category_15
R679,RETENCION 10% Renta Compra 333,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w51,withholding_odoo.4,withholding_odoo.category_15
R680,RETENCION 10% Renta Compra 333,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w51,withholding_odoo.4,withholding_odoo.category_15
R681,RETENCION 10% Renta Compra 333,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w51,withholding_odoo.4,withholding_odoo.category_15
R682,RETENCION 10% Renta Compra 333,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w51,withholding_odoo.4,withholding_odoo.category_15
R683,RETENCION 10% Renta Compra 333,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w51,withholding_odoo.4,withholding_odoo.category_15
R684,RETENCION 10% Renta Compra 333,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w51,withholding_odoo.4,withholding_odoo.category_15
R685,RETENCION 1% Renta Compra 334,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w52,withholding_odoo.4,withholding_odoo.category_16
R686,RETENCION 1% Renta Compra 334,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w52,withholding_odoo.4,withholding_odoo.category_16
R687,RETENCION 1% Renta Compra 334,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w52,withholding_odoo.4,withholding_odoo.category_16
R688,RETENCION 1% Renta Compra 334,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w52,withholding_odoo.4,withholding_odoo.category_16
R689,RETENCION 1% Renta Compra 334,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w52,withholding_odoo.4,withholding_odoo.category_16
R690,RETENCION 1% Renta Compra 334,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w52,withholding_odoo.4,withholding_odoo.category_16
R691,RETENCION 1% Renta Compra 334,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w52,withholding_odoo.4,withholding_odoo.category_16
R692,RETENCION 1% Renta Compra 334,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w52,withholding_odoo.4,withholding_odoo.category_16
R693,RETENCION 1% Renta Compra 334,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w52,withholding_odoo.4,withholding_odoo.category_16
R694,RETENCION 1% Renta Compra 334,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w52,withholding_odoo.4,withholding_odoo.category_16
R695,RETENCION 1% Renta Compra 334,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w52,withholding_odoo.4,withholding_odoo.category_16
R696,RETENCION 1% Renta Compra 334,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w52,withholding_odoo.4,withholding_odoo.category_16
R697,RETENCION 1% Renta Compra 334,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w52,withholding_odoo.4,withholding_odoo.category_16
R698,RETENCION 1% Renta Compra 334,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w52,withholding_odoo.4,withholding_odoo.category_16
R699,RETENCION 1% Renta Compra 334,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w52,withholding_odoo.4,withholding_odoo.category_16
R700,RETENCION 1% Renta Compra 334,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w52,withholding_odoo.4,withholding_odoo.category_16
R701,RETENCION 0% Renta Compra 427,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w53,withholding_odoo.4,withholding_odoo.category_23
R702,RETENCION 0% Renta Compra 427,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w53,withholding_odoo.4,withholding_odoo.category_23
R703,RETENCION 0% Renta Compra 427,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w53,withholding_odoo.4,withholding_odoo.category_23
R704,RETENCION 0% Renta Compra 427,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w53,withholding_odoo.4,withholding_odoo.category_23
R705,RETENCION 0% Renta Compra 427,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w53,withholding_odoo.4,withholding_odoo.category_23
R706,RETENCION 0% Renta Compra 427,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w53,withholding_odoo.4,withholding_odoo.category_23
R707,RETENCION 0% Renta Compra 427,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w53,withholding_odoo.4,withholding_odoo.category_23
R708,RETENCION 0% Renta Compra 427,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w53,withholding_odoo.4,withholding_odoo.category_23
R709,RETENCION 0% Renta Compra 427,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w53,withholding_odoo.4,withholding_odoo.category_23
R710,RETENCION 0% Renta Compra 427,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w53,withholding_odoo.4,withholding_odoo.category_23
R711,RETENCION 0% Renta Compra 427,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w53,withholding_odoo.4,withholding_odoo.category_23
R712,RETENCION 0% Renta Compra 427,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w53,withholding_odoo.4,withholding_odoo.category_23
R713,RETENCION 0% Renta Compra 427,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w53,withholding_odoo.4,withholding_odoo.category_23
R714,RETENCION 0% Renta Compra 427,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w53,withholding_odoo.4,withholding_odoo.category_23
R715,RETENCION 0% Renta Compra 427,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w53,withholding_odoo.4,withholding_odoo.category_23
R716,RETENCION 0% Renta Compra 427,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w53,withholding_odoo.4,withholding_odoo.category_23
R717,RETENCION 1.75% Renta Compra 351,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_13,withholding_odoo.w54,withholding_odoo.4,withholding_odoo.category_32
R718,RETENCION 1.75% Renta Compra 351,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_13,withholding_odoo.w54,withholding_odoo.4,withholding_odoo.category_32
R719,RETENCION 1.75% Renta Compra 351,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_13,withholding_odoo.w54,withholding_odoo.4,withholding_odoo.category_32
R720,RETENCION 2% Renta Ventas 344A,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w55,withholding_odoo.3,withholding_odoo.category_36
R721,RETENCION 2% Renta Ventas 344A,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w55,withholding_odoo.3,withholding_odoo.category_36
R722,RETENCION 2% Renta Ventas 344A,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w55,withholding_odoo.3,withholding_odoo.category_36
R723,RETENCION 2% Renta Ventas 344A,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w55,withholding_odoo.3,withholding_odoo.category_36
R724,RETENCION 2% Renta Ventas 344A,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w55,withholding_odoo.3,withholding_odoo.category_36
R725,RETENCION 2% Renta Ventas 344A,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w55,withholding_odoo.3,withholding_odoo.category_36
R726,RETENCION 2% Renta Ventas 344A,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w55,withholding_odoo.3,withholding_odoo.category_36
R727,RETENCION 2% Renta Ventas 344A,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w55,withholding_odoo.3,withholding_odoo.category_36
R728,RETENCION 2% Renta Ventas 344A,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w55,withholding_odoo.3,withholding_odoo.category_36
R729,RETENCION 2% Renta Ventas 344A,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w55,withholding_odoo.3,withholding_odoo.category_36
R730,RETENCION 2% Renta Ventas 344A,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w55,withholding_odoo.3,withholding_odoo.category_36
R731,RETENCION 2% Renta Ventas 344A,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w55,withholding_odoo.3,withholding_odoo.category_36
R732,RETENCION 2% Renta Ventas 344A,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w55,withholding_odoo.3,withholding_odoo.category_36
R733,RETENCION 2% Renta Ventas 344A,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w55,withholding_odoo.3,withholding_odoo.category_36
R734,RETENCION 2% Renta Ventas 344A,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w55,withholding_odoo.3,withholding_odoo.category_36
R735,RETENCION 2% Renta Ventas 344A,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w55,withholding_odoo.3,withholding_odoo.category_36
R736,RETENCION 8% Renta Ventas 345,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w56,withholding_odoo.3,withholding_odoo.category_30
R737,RETENCION 8% Renta Ventas 345,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w56,withholding_odoo.3,withholding_odoo.category_30
R738,RETENCION 8% Renta Ventas 345,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w56,withholding_odoo.3,withholding_odoo.category_30
R739,RETENCION 8% Renta Ventas 345,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w56,withholding_odoo.3,withholding_odoo.category_30
R740,RETENCION 8% Renta Ventas 345,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w56,withholding_odoo.3,withholding_odoo.category_30
R741,RETENCION 8% Renta Ventas 345,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w56,withholding_odoo.3,withholding_odoo.category_30
R742,RETENCION 8% Renta Ventas 345,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w56,withholding_odoo.3,withholding_odoo.category_30
R743,RETENCION 8% Renta Ventas 345,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w56,withholding_odoo.3,withholding_odoo.category_30
R744,RETENCION 8% Renta Ventas 345,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w56,withholding_odoo.3,withholding_odoo.category_30
R745,RETENCION 8% Renta Ventas 345,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w56,withholding_odoo.3,withholding_odoo.category_30
R746,RETENCION 8% Renta Ventas 345,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w56,withholding_odoo.3,withholding_odoo.category_30
R747,RETENCION 8% Renta Ventas 345,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w56,withholding_odoo.3,withholding_odoo.category_30
R748,RETENCION 8% Renta Ventas 345,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w56,withholding_odoo.3,withholding_odoo.category_30
R749,RETENCION 8% Renta Ventas 345,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w56,withholding_odoo.3,withholding_odoo.category_30
R750,RETENCION 8% Renta Ventas 345,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w56,withholding_odoo.3,withholding_odoo.category_30
R751,RETENCION 8% Renta Ventas 345,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w56,withholding_odoo.3,withholding_odoo.category_30
R752,RETENCION 0% Renta Ventas 332I,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w57,withholding_odoo.3,withholding_odoo.category_31
R753,RETENCION 0% Renta Ventas 332I,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w57,withholding_odoo.3,withholding_odoo.category_31
R754,RETENCION 0% Renta Ventas 332I,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w57,withholding_odoo.3,withholding_odoo.category_31
R755,RETENCION 0% Renta Ventas 332I,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w57,withholding_odoo.3,withholding_odoo.category_31
R756,RETENCION 0% Renta Ventas 332I,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w57,withholding_odoo.3,withholding_odoo.category_31
R757,RETENCION 0% Renta Ventas 332I,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w57,withholding_odoo.3,withholding_odoo.category_31
R758,RETENCION 0% Renta Ventas 332I,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w57,withholding_odoo.3,withholding_odoo.category_31
R759,RETENCION 0% Renta Ventas 332I,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_04,withholding_odoo.w57,withholding_odoo.3,withholding_odoo.category_31
R760,RETENCION 0% Renta Ventas 332I,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_01,withholding_odoo.w57,withholding_odoo.3,withholding_odoo.category_31
R761,RETENCION 0% Renta Ventas 332I,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_02,withholding_odoo.w57,withholding_odoo.3,withholding_odoo.category_31
R762,RETENCION 0% Renta Ventas 332I,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_03,withholding_odoo.w57,withholding_odoo.3,withholding_odoo.category_31
R763,RETENCION 0% Renta Ventas 332I,l10n_ec_par.tax_id_type_02,l10n_ec_par.tax_id_type_04,withholding_odoo.w57,withholding_odoo.3,withholding_odoo.category_31
R764,RETENCION 0% Renta Ventas 332I,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_01,withholding_odoo.w57,withholding_odoo.3,withholding_odoo.category_31
R765,RETENCION 0% Renta Ventas 332I,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_02,withholding_odoo.w57,withholding_odoo.3,withholding_odoo.category_31
R766,RETENCION 0% Renta Ventas 332I,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_03,withholding_odoo.w57,withholding_odoo.3,withholding_odoo.category_31
R767,RETENCION 0% Renta Ventas 332I,l10n_ec_par.tax_id_type_03,l10n_ec_par.tax_id_type_04,withholding_odoo.w57,withholding_odoo.3,withholding_odoo.category_31
R768,RETENCION 0% Renta Ventas 332G,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_01,withholding_odoo.w58,withholding_odoo.3,withholding_odoo.category_37
R769,RETENCION 0% Renta Ventas 332G,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_02,withholding_odoo.w58,withholding_odoo.3,withholding_odoo.category_37
R770,RETENCION 0% Renta Ventas 332G,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_03,withholding_odoo.w58,withholding_odoo.3,withholding_odoo.category_37
R771,RETENCION 0% Renta Ventas 332G,l10n_ec_par.tax_id_type_04,l10n_ec_par.tax_id_type_04,withholding_odoo.w58,withholding_odoo.3,withholding_odoo.category_37
R772,RETENCION 0% Renta Ventas 332G,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_01,withholding_odoo.w58,withholding_odoo.3,withholding_odoo.category_37
R773,RETENCION 0% Renta Ventas 332G,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_02,withholding_odoo.w58,withholding_odoo.3,withholding_odoo.category_37
R774,RETENCION 0% Renta Ventas 332G,l10n_ec_par.tax_id_type_01,l10n_ec_par.tax_id_type_03,withholding_odoo.w58,withholding_odoo.3,withholding_odoo.category_37
